,review_id,star_rating,helpful_votes,total_votes
143121,R2W2BH2VQICTSJ,4,31,31
135558,R19EX13CBC6E3P,5,2,2
100228,R2UX7DQWAL5XB1,5,1,2
41674,RD6WB6TQW35Z3,5,0,0
130289,R2O8RKGHOWJP0X,4,1,1
15951,R2KZB8DHYYPBYL,5,0,1
117192,RQTU0VIAH1HIF,5,0,0
67940,R65S67U43HML7,5,0,0
3421,R229HDKOEYC84B,5,0,0
78006,R13587VAJCIS52,5,0,1
59932,R3EIE5A21UUWFX,5,0,1
71193,R1LL1FWCBFWYW7,5,0,0
110416,R8PQQSIEYX55P,5,0,0
116660,R3H9AV5DTMWMTJ,2,2,5
19885,R40L594UR26H,5,0,1
33269,R604111TL7TMF,4,0,2
89903,R32O0K3TCF6KL6,5,1,1
73739,RJJHP7H5VZCN3,1,3,3
59576,R3U521LTZ9L8RH,1,6,25
58203,RXX2APMD4T7T9,4,0,0
98709,R2EQHF7Y9PSGSJ,3,0,1
30999,RULQEDEB5GNKY,1,0,0
5768,R3HCH5BRWEP65A,1,0,0
74638,R26WQA7T89VE53,5,0,0
45876,R3BIR2DZKU20BI,3,0,0
119694,R2IMKYM1XPXAMM,5,0,0
4511,R1MB4WW75ZKPO4,4,0,0
4584,R3EVGR9SZB9OWY,3,0,0
86100,R30T8EE39CWKU,5,0,0
104422,RXN8NRGJXXCAW,5,0,0
30862,R2ZY6GOUPK6W15,5,0,0
122288,RWOZSP4PZ6PCP,4,1,1
55166,R2PJF6AAEC03B6,1,0,0
98316,R3DTK0OL9588D4,5,4,7
38564,R6X68KNEC52CQ,5,0,0
28689,R1E30AU67L49Y5,1,1,2
135452,R2GSOXQBTOSYCB,1,1,20
61883,R3Q8JTVVRYSUGX,5,0,0
2367,R17CGQRC31A8AC,5,0,0
133292,RYZPEO8ISYHDP,4,5,7
55022,R2OOIEZFAPNQYO,2,0,0
60606,R2W5YPQ3DMJ6ML,4,0,0
141271,R2O8EFO2QRM5FO,4,2,5
42641,R22YBSLHCCVSZF,4,0,1
134969,R5Z1ZPLKJ68N9,5,1,1
16469,R13MCYZZJ26ME9,3,2,2
28199,R2U9UQMIY3P8YC,5,1,13
20337,R1BB3YRPZMCIUI,5,0,0
28644,R3BLY24EPUXZ5X,1,13,15
5348,R2QS0X9NV79DZ2,5,0,0
131480,R2EQY75LQY3CXC,3,6,6
93841,R2TDWLG7QD9KJ,5,14,24
37952,RN3K9T2BRUAWD,5,0,2
87341,RYD6FE4JCZJF3,5,0,0
20262,RTIHQCX1V2NDU,5,0,0
87191,R34M9FAGS1M5RO,5,2,2
12994,RL26119WV8FII,5,0,1
86526,R1IKURZ1383YS6,5,1,1
53267,R3811LZTDQDE7U,5,0,1
125179,REG56B7VIWF3B,4,4,6
78252,R39P5LP5RT3K69,3,0,0
23883,RM8C61U4JMVI6,2,1,1
14033,R2GNHZUC5M7J10,1,0,1
98674,R1KGHT74L22A1A,4,5,6
26576,R29ZLICBPGD6R,5,0,0
101023,RB5R8IPOY8208,5,0,0
29369,R19C786WEDG2ST,5,2,2
43680,R2UOT6TIWGFYG,4,0,0
61677,R2UD11XZSSXWXH,5,0,0
108770,R15ZJTV6WX0I5M,5,0,0
45536,R2RCCH01B7S2NU,4,0,0
61732,R1WKFK8VZNHDVX,1,1,2
120370,R17KXZVETXI3HP,5,0,0
36047,R3DPBLA4YGDROP,4,2,3
92709,R101FC00W09OF6,5,2,3
31981,RP9OLHRAY9ZRI,1,6,7
125024,RT7AWFEIZYYAW,3,0,0
94615,R21VTT4WE4HO6D,1,0,0
5321,R1YUQSML0YFV82,1,1,1
90393,RRMBHVXEZOQS3,4,0,0
90994,R3HVV2AR7J8TA0,2,0,0
51066,R3QPQCG0V9TVDP,5,0,0
33866,R2JS4R31QUVBDV,5,0,0
8269,R21T0MJW04GC0M,5,0,0
68855,R3I8D7880RTECT,2,2,5
14537,RC3ULGFE2SLG2,5,0,0
13305,RVTDLLXN09LN2,3,0,4
45110,R2XK0NSSMP44V2,5,0,2
127916,RXRC0CYJN3VQO,1,1,2
1859,R31QSAB00FYYEP,1,5,5
69577,R2PRJ5QBYSKHVT,5,0,0
46695,R2JAIB40DIXV8Y,4,18,22
86185,R1WSOAO2W7CSBJ,1,1,1
9860,R2IUGK9QNCTKVD,4,0,0
27403,R3FQBQH09REYC6,5,0,0
87729,RK12ET07SDTJ,5,0,0
95727,R5L4QHLW2JT50,4,1,1
111929,R271JSU7V8DP7E,4,0,2
93921,R2BNP5HML7Y527,3,0,0
80283,R1SV7VE5KWKC6M,5,0,0
21701,R6X4CJJ1IJP3D,5,0,1
111044,R1BW1I47HBA2Q1,1,7,28
53423,R2G963EQ8HCCZ7,1,0,0
90575,R2AMCGVHZJBSL7,4,1,1
94630,R3UIMRPTDWOM21,5,0,0
15789,RRWABGP67RRX7,4,0,0
81518,R3AO7KHOK4R5V6,1,21,22
26565,R2JF8MFLS38G0W,4,0,0
128668,R1NOOVN48WU1WQ,5,0,0
80920,RHFTYM27PKLI6,2,0,0
94898,R1CGE80YJZUM4Y,4,0,0
102221,R2V7S8GHWSIHL5,2,3,3
10254,R33LNXEOUEKPCS,5,0,0
39415,R3NR7UXXBJS3SI,5,0,0
27804,R2RR556JMA9H8L,1,6,6
20838,R3CYK897OYHJJ3,5,0,0
43375,R25D48BI0TZ1ZE,5,0,1
121899,R38HFZBP4IC39P,5,1,1
123752,R35IU1IUEH7TBT,4,0,0
3044,R1L6X4GB8YV9E3,4,1,1
25026,R2QI4RDBOYXOOU,1,3,3
73501,R1OZ307ASU1YVV,1,3,6
33777,R1GA224UH0DAX5,5,1,1
114492,R2174LUNFEHY2M,1,0,0
19233,RYJTR0Y5DI9QM,1,3,5
56046,R390UPL03P4XJE,1,0,0
40561,R15INQCXF4Q24N,1,2,2
81879,R2HNOHJV1KFBWS,3,0,0
66488,R29RKHDTIEYYHF,5,0,0
20202,R3B86RILMVGMGU,4,0,2
51738,R1N3F3TT79HFYB,1,1,1
9066,R6RX28ICH43P4,1,3,3
352,R1FNOMLQRVIDFH,1,0,1
86707,R1GSYLW06CGOSN,1,0,0
61472,R2RWEO93VD4M6P,5,0,0
3263,R2JZ9BI3CKR59H,5,0,0
108624,R20N4LUB2R1L13,5,0,0
74806,R37A6OHJ7U7UQX,4,0,0
10126,R2YJKFQY5FZ8LU,5,0,0
132528,R3GE07NR7Z7W78,5,0,0
75905,R10NQ0DQQSEND3,1,1,2
65395,R1GYXBWHASBUPF,4,3,3
142897,R3R7PRROSA0J29,5,5,5
109204,R1LWKK7IAKOJ8T,5,2,2
93732,R2GBRKZH0685FC,5,0,1
54483,R1KCN0DGPH386D,1,0,0
77369,R3UPXDPSRWO096,5,0,0
32328,R3O3D1RPYXT95F,3,0,0
135472,R2M19UIGGD15WZ,5,1,2
69733,R3D9D3734QDON8,4,1,1
18504,R3PPTXX994YOT,4,0,0
66289,R30ZM46MZT4HC6,5,0,0
13182,RIUM8AQGAQAJ0,2,0,5
116784,R33UFE3QVZJWLW,5,0,0
85680,R197VMPQTDOLM7,5,0,0
24022,R3HP78R0JKJHRV,1,1,1
98641,R211PDDQ28SYZ0,5,0,0
120965,R2HFW1Z24YJAP9,3,7,9
92456,R24041RIUGT6FW,5,0,0
94591,R12G0QSXXPL3XU,5,0,0
29801,R3U5GKUB66CS6X,2,0,0
115672,RNNJ57RUP4P2H,1,3,5
6954,R39QWAZBA9RPRT,1,0,0
129354,R2FTCISUQXW12X,5,0,1
90558,ROMZWIS2AZG3D,4,0,1
139358,R2CT7FXFJIDAUK,5,3,3
130254,R2HP2F0FGLRJ67,1,6,10
81021,RJMXM25O3OLZF,3,0,12
122278,RHT5EJ5TZVWZL,5,0,0
21346,R5NHLMHX0BB9C,5,0,0
32107,R8Q6BHGMR27DF,1,3,4
9059,R1GHOCRQIPB9WC,1,0,0
25729,R2L1FPJM2U58UV,5,0,0
66963,RFSIDGTZ55W21,4,1,1
46250,REWJMXCWKGXRB,5,1,1
83610,RO1VPBFPNW6HX,5,0,0
67342,R1J9ZAVWRMG3TS,5,0,0
15198,R3I586MDCIHVND,5,0,0
38960,R1OKHBV9S5L97V,1,4,4
72623,R1TWWLL8L83S72,1,0,0
90033,R2DS0B9L7DCYCD,3,1,1
78607,R2X12HIL7W3VK3,4,2,3
131160,R1MSE36GJFYSTG,3,1,1
22319,R47CFS7ZH6CPL,4,0,0
109494,R8OHM5V4EELT0,2,4,8
4595,R2JA29BE98N7KW,5,0,0
95218,R12KB2VCQZ8L9Z,5,0,0
9048,R1G7F45T9VKED6,5,0,0
36761,R29TZQ04HNZDMF,4,0,0
6637,R2ZLS0RQD091W8,5,0,0
23082,R3D57L90BH634Z,1,1,1
26053,RX9TCN3TIKRN0,5,0,0
82558,R3GECEPJWWKGHH,4,0,0
14681,R3SPZ3KSHNMFON,1,2,3
43434,RD4O2QZ06XQYO,3,0,0
97055,R20H4J9OQXN4MF,2,1,1
45485,R1T1GXMNT6I570,5,0,0
59359,R19QJ5VLSK16GQ,1,5,25
7778,R23N7V6Q1WQK7Q,5,0,0
92289,R1G6PYBEYL9OI,3,0,0
55688,R2MAWT0EY6NXEL,5,0,0
32604,RIHNLG50TNPMH,2,1,1
69097,R1MZBJWS6UZF68,5,0,0
121780,R2VB7YEKW195Y3,1,2,4
99659,R2LLX3CBTF8PQL,3,15,17
61577,R32WSV8PWQXV14,5,0,0
72611,R2G9UD02810SKV,4,1,1
64780,RR9QFKINJ67V8,4,0,1
61226,R2552AVPMG4T7,4,15,19
20492,R37FYQHVOA12E6,5,4,4
103878,R30Y2LHYC2TD2C,5,1,1
102909,R17ANCANNZ45E6,5,0,0
34086,R3J90SLFXMDOR5,1,4,8
88727,R26NZ7D6Y094T1,5,2,2
101114,R2ORDWYYO43XRI,1,0,0
16926,R1SPTJP5XNRFPI,5,0,0
43452,R379WO64716ZVK,5,1,1
101421,R1AUTOXXX4YCB0,5,1,2
96920,R204NBK0JJP3H1,5,0,0
74476,R3S7EP6A6ILQI4,1,0,0
71512,R17FN3NNVM8AMN,1,0,4
55050,R1045X9C668OHF,5,0,0
121609,R29JCAJW4SESM4,5,3,4
134776,R3A7AFOIS62NMY,5,6,28
85424,RC45XWGTODXPA,2,0,1
93729,R4GWRR6NIKOIX,4,0,0
43155,R332XHWXC7WWXA,3,0,0
21240,RVPHYAM5MMCH0,5,0,0
47872,R1Z65D54DQ92ZB,5,0,0
33575,R2KMOJCD2T93KS,1,0,2
68396,R1R6QSO473V3NL,5,0,0
35433,R22JZQYIFWSOLZ,1,0,0
127518,R3EAOMZP57KUPU,4,0,4
14059,R1GO0ALDRHDY56,5,0,0
111726,R56MWCBBB2Q5I,2,1,1
88881,R17ZANFNXVSLB6,5,0,0
90804,R16KPNKY14O0C1,1,0,0
11679,R12ZECT8Z85ZFP,5,0,0
33231,R3B83I9A9K54EH,1,9,10
20961,R37C7INOWIRPZC,5,0,0
135702,R1VX8XRNWA4ZPY,2,8,8
113062,R1KKEJ61O9WCMO,3,0,0
122779,R2SVX3RD90IAIQ,2,1,1
95912,R18EZ8NZJUK1B7,4,0,0
13012,R2BN9Z6MF7X766,3,0,0
89824,R3MSXE9GV8UI1C,5,0,0
25302,R1A35KKLEISXUC,5,0,0
73411,R1L0D6SC2PQQ99,1,0,0
5707,R17CX5PUIY8YND,4,0,0
88721,R3LKH3G4HKV5QP,5,0,0
62052,R209E2JM89YQG6,5,0,0
79819,R1M99B84UX0FT,5,2,2
92975,RC8RXHZBZEXVX,4,1,1
133206,R2SGUNEV393E5H,5,0,0
67698,R2IJ5R4ET5OZIE,5,0,0
3335,RHD7WGZN2J7I5,5,1,1
43570,R2WS3T0YKIY8UM,2,5,6
11369,R3GEYWDYIBNSJU,3,0,2
74169,R2LGVUAJE0JDPL,4,0,0
54812,R2WR51X56U8RY7,3,0,0
5918,R3U44OVA452B8H,5,0,0
10474,R39I68S76SZ2QK,5,0,0
131044,RC0HVTY20GP26,1,0,0
4563,R3HSL23WQ4N6Y6,1,0,0
74981,R3QFU11JH3U9VK,5,0,1
80452,R2XAB7CT9Z1XHE,5,0,0
9166,R1AMIWHEQUXM3I,5,0,0
606,R3ESJQZNZQAP2D,1,1,1
63816,R30XW2YXEBF13E,5,0,0
69793,R357JYYVYGHOC2,4,0,0
27796,R3QB9RDHHCZ3NX,1,0,0
58435,R8UUJ2A20E2T1,2,0,2
119737,R3KSISMLV4ASCQ,3,0,0
29029,RZKJ6B5QZLL5L,1,7,7
80329,R1I2U1L5U9ISHO,5,1,12
26495,R3K47RCO846FBU,5,0,0
20834,RUXLZ5ZOIO5NE,4,3,3
126534,RTPSW03JHXW87,5,0,0
6258,R3S2ZPV1UX4PSI,5,1,1
58466,RQRQYHEOLJJQS,5,0,0
96424,RMT4UL2HTY3WI,5,0,0
60782,ROHEPN6Y5K96J,5,0,1
84157,R32ZEYT4KF153I,4,0,0
37903,R3JXK7F1KOLU63,5,0,0
13829,RSKRJJOZ6YFML,4,0,0
77888,R17ZR7KWADP9ZO,3,4,5
64832,R3VFDEM2RF4TW3,4,0,0
43764,R1D6TDZ671A6DZ,2,0,1
14989,R31MF0ZTSVS6ZU,2,0,0
22088,R2SDR4V2V2CTZL,1,1,1
88630,R3OO5JEHMAD8KM,5,0,0
86421,R2U480K2WC7C7C,5,0,0
32795,R1EPVFOKG9QZXX,4,1,1
92825,RKDIZO8THRCKA,5,1,2
143356,R2WNO1WMOPMUVB,5,5,5
69468,R2S6PTI2BLM0KR,5,0,0
55552,RBA3ZHO7QKHU5,5,8,9
67865,R1SXZSGSVZ1IMA,4,0,2
36830,R2DNI0P4PGCQDD,5,0,0
60481,R3J1U5QRKF9GWH,1,1,1
135421,R1FDQAET1HG25M,5,2,2
80262,RA6UNXAYR2ESW,1,2,2
31656,RD5NHFU282QLQ,5,0,1
29119,R1OIGTT8M1WCA6,4,0,1
79454,R31L50R82TOVN2,1,0,1
100610,R1S99UUB0M4R9V,5,0,0
56337,R1TIKATCS9M8YA,5,0,0
78280,RS7USN792TYPG,5,0,0
114307,R3PEYIA874E0FO,4,0,0
29193,R3KOU4IRFXU6XE,4,0,0
114153,R22003ZR9JKX81,3,1,1
12184,RTCW488QIFVBZ,4,0,0
223,R2C3W9Z38D4PF1,3,0,1
117194,R3PAJZ35CZHQ46,5,4,4
96200,R19ZQZ23697HBO,4,0,0
111846,R1DOQW6SGNQN5J,5,0,0
22019,R222IC84SOGR0E,1,0,0
98876,REZI2RDL8WUJX,1,0,0
97377,R3LYQKI8Y93KTM,4,0,0
47579,R3U8OH17OJSPVB,5,0,0
22201,RP2V42AE00O7P,5,0,0
144108,R2Q3BWA5X96SKV,5,0,0
5844,R3V4DDHXD7WKSD,5,0,0
56927,R34SNDOIBRSELZ,3,0,0
128950,RRLJOW7C2EY0H,3,1,3
135740,R3RDDAB59NTWPT,5,0,1
77187,R2INWGOR5SZASM,5,0,0
16899,R2ME6OCA7VE5JW,4,0,0
95959,RTFL38W7TOGA7,4,1,2
100323,R3BE91LPVK7H2H,1,5,6
41051,R126U7CZ6X45U6,4,0,0
83244,R1NULOJUOBQKLZ,3,11,14
117974,R1H4IZA6UGZ4O1,5,1,1
94154,R2HK0U38OFY6TI,5,1,4
32290,R1XM02YSM8N9PY,4,0,0
44412,R1GAPFRLO18WSL,5,0,0
32857,R2ORBTHHYATKEF,5,1,1
74290,R26FK01DFXTOHN,5,0,0
45751,R3GMNJ774VO9QH,5,0,0
35321,R1CQMWP9QSPLK7,3,1,12
62503,R1UH1W61YD79HQ,1,0,1
55998,R3QQZLTXXCC8UF,5,0,0
26045,RVRUZDOZ21KAI,3,3,6
71357,R26BGOR77NJ197,5,0,0
90976,R1V33X3GUN29R9,2,1,4
38812,R130M7X0ZOG562,5,0,0
30122,RQFZI8RVA0O27,3,1,2
48643,RD2671E4YF871,5,0,0
84835,R3R14FV2SPNDFC,5,0,0
127652,RJUX9AYOKW6MD,1,16,47
93275,R1DU6AUAS26WRP,4,2,3
59441,R29S1SCWGZADON,5,21,24
132487,R356PSAND6UUA5,1,1,4
47474,R2JDFARHEO5CAR,5,0,0
94639,R3RHRSPZ7O79OW,5,0,0
22206,R18FBIN94RC3NH,5,0,0
89635,R31KEU6L4NZKA,4,0,0
102561,R3EDDESPNFIJE0,2,0,0
32193,R3I7OJLZK9SIZY,1,0,0
128932,R1VODNLYG03QFE,1,5,9
128811,R2WT0N7F3YAAYZ,3,14,21
11413,RP05OGUIOR3HY,4,0,0
100934,R1L4HJD9C1OXHG,1,12,12
6207,R1XQQ1EOEA50RD,1,0,0
43419,R3OVSK1HENP4TR,1,0,0
72123,R1BUJE2FJORAE4,5,0,0
47668,R2U6O5BKT3IWYY,4,0,0
13448,R3V9S5HL5XU34D,5,0,1
109776,R2KE09OEBGUEHC,4,2,2
71728,RN1D3Y6FHEJVR,5,0,0
64206,R2KKNPIOIZVP2P,5,0,0
11315,RD8KFESJPXDAN,5,0,0
79598,R1HOYSYXIJP21O,5,0,0
10288,R16Z877M8BEID7,4,0,0
73795,R25VC8IPJHQOAW,1,1,2
82845,R272WDSPAAJHLK,5,0,0
29306,R10BVAWX6FQDAH,1,7,7
51858,R1T57PXDGKOS0H,4,0,0
55309,R2OFIODERX6616,5,0,0
24903,R31SH91N4JF3J1,4,0,0
17384,R1YLHA9AR4V6LJ,5,0,0
93992,R6RP5TOMBWYKA,4,5,5
90848,RR254FL1ZF47Q,1,12,17
90609,R1IG5MKTA0OP31,5,3,4
94602,R1QVS1XO6BD3M5,5,0,0
83408,RH4YC5WF00ZR6,4,2,2
45243,R2WGKO21VSMET6,4,3,3
70200,R3DY34KTFZNMMK,4,0,0
112778,R2VCFPSHJ1DV3L,5,0,0
89205,R2NXRAD01WCG1R,1,6,10
71871,R2T3WDR3DS20T8,5,0,0
36489,R108U6RNRJFQ5L,4,0,1
92577,RYQ1JUW8I84WL,5,0,0
80286,R3G18CA67MU9YL,1,11,13
91472,R29Y1LKPNBBZBD,5,0,0
50786,R1Q5WQVAQYSLQE,5,0,0
92819,R6Q2FPAK9WYS2,2,2,4
20261,R2RZEFWFED8BOF,1,1,1
139100,R3IA7D824MV3F4,2,0,0
49349,RDRVAAT79QHI6,3,0,0
144513,R1TJIG46PS6DGW,5,3,3
46052,R1UXQHC4OGC0XP,5,0,0
74794,R7LN3DUPAH83H,2,0,0
23175,R39UOOE3RMK3FN,2,0,0
48270,R331HQ89DMS9JJ,1,1,1
65853,R251UUX23GGTKH,5,0,0
86484,ROQVH3IZM966Q,4,0,0
123971,R2SA6C69X1RKM7,1,0,0
72388,R1X182JW75TYCE,4,0,0
26226,R3OUKRZGKLR6L7,1,1,1
49845,R9Y3831S9UM6D,5,0,0
111839,R3VATFX0NUIM7E,5,0,0
92095,R39BUR9X87RGZE,2,4,4
92084,R3QPYLCA5ZLWTB,5,0,0
69662,R19YRVB1PQH8OY,3,0,0
18644,R2AEIL5S7BY10D,5,0,0
101247,R3AW1X0EEGY2F4,1,4,6
33496,R35V0C2IPTCX8B,2,2,2
89413,R2W838JXLY5DMW,4,0,0
19247,R3HS99FUAGJIRA,4,0,1
81312,R3BUO3OTNLVF6X,3,0,2
95767,R1QFFTY5CGZ7KC,4,0,1
61468,R2V8HVBXM1EA9O,5,0,0
771,R270MSE1DDONGV,1,0,2
27257,R30LQORKKCMOUM,1,3,3
84165,R1CAL0EEEATB8I,5,0,0
52307,R80T2DDS211G0,1,1,1
56461,R2AKIVJ7XGJ3NI,4,1,1
39506,RNZPXKI0S4X75,5,4,6
87151,R2LF1V09OA66PT,4,1,2
19313,RY33YTYCMVUQJ,3,0,1
3235,RHDFJ4DOJ9PSM,3,0,0
21531,RMS0MUJXFS4CC,1,0,0
57249,R2BX21Z7V6SHXF,4,0,0
68437,R2DEJIAMKDDZ4B,5,0,0
13321,R3SXSK5XWNATLR,5,0,0
44804,R2182QPHLXQNLB,4,1,2
42722,R3AND7KJXIT70V,1,0,1
20490,R2YH37J92KWUJY,4,0,0
94392,R1LRI5ZO3CWQ6N,1,3,5
88652,R3HSFYOTW3SSYE,5,1,2
17668,RFMA0YEY1RVHE,5,0,0
73849,R1MFOQ8GQI3KZ8,5,0,0
20777,RRNXABPI7NZDM,1,4,9
55052,R16FQ523BD5NX5,5,0,0
126170,RP47KP2CMJRE7,5,0,0
32444,R2U964TARRVWYE,1,2,3
79592,R16C6QS4R63PME,4,0,0
91094,R1PW9OOSCL8LHV,2,2,2
142421,R1TES7WA018LLV,3,1,1
64088,R37ULNHI5XSX8N,4,0,0
74117,R21ZKUYQ3SY12L,5,0,0
98117,R2WYGX59IAGOI9,5,0,0
10515,R162QE6153XLVE,4,0,0
97038,R3KGO3ZI1H4FXB,4,0,1
62382,R3CBD0J4E6DAKI,1,0,0
84964,R13U4TOZ9MXB81,5,3,5
70231,R30L36Z6RQEE1F,1,4,4
39836,R3A67TQSTR3GT6,4,2,4
62694,R3DDHS6XMX48NA,5,2,2
65968,R9J61FEYKIBZM,1,1,2
74827,R3AQQLFNLW7ANO,5,0,0
43739,R3FPYAWOPGOTJL,5,0,0
78746,R2PLNUAO6VPQDW,5,0,0
67916,R1ZOXYKH168V6Y,1,0,0
69416,RW2OOEI38UFRI,5,0,0
120794,R37GSCETJN1RJI,5,6,6
58283,RZKBAJSLXLEOY,4,0,0
56721,RF936GPG8ANVK,4,0,0
54345,RFKI8J8ADRR58,5,0,0
63570,R6JNMNXBV64TF,4,0,0
126575,RZI0BIOHPYQ13,5,0,0
5465,R2O60S6ACSP8TE,5,0,0
36822,R33IWFGSXEH4D6,4,0,1
68660,R36VEZD7L7XU4A,5,0,2
38310,R3LPO3EG3WFTQY,5,0,0
37370,RPNBWMXKEBJWG,5,0,0
37057,R2SBUFPIAPKOYN,5,0,0
67555,R3AE8JK31TYJVP,1,0,1
82931,R37NB3DC8426HZ,5,0,0
22333,RZK9Z86362L6T,2,2,2
107307,R2EZ3YC8P7AVA0,1,1,1
86771,R1ZOOTXIOIPPLM,5,0,1
51789,R3806EGXEUJUT6,5,0,0
117328,R15HRM76MW6DDF,5,0,0
79859,R2ZO1J1VTAPSF1,1,2,3
23160,R34ONCSYT4EJNZ,5,0,1
58779,R1CNGCH8FAY6GX,5,0,0
125961,R18HS8C3VLAXVV,4,1,1
91967,RTJ922PYM1X41,4,5,7
28086,R2I9Q6G2NNW831,5,0,0
68979,RWO1KOKXSTJZQ,4,0,0
6279,R285SFALTSMAVE,4,1,1
88035,R8DSUVUTP99BG,5,0,0
71578,RDAL6FSXP9I5Z,5,0,0
16773,R1AIOG90454A48,4,1,1
20048,R94L8GKEDLQ74,5,0,1
88514,RLQ1VWXQHW1H9,1,0,0
38787,R24Z7MKUEK1GAI,5,0,0
144698,R2NDEI7KI9HGJC,5,1,4
35680,R3MFE1RXUPILHO,4,0,0
35478,R8QO9O714FK6L,5,0,0
21449,R2IZDVCYVAO9Q8,5,0,0
77535,R1WCA3KC3E7Y54,4,0,0
123678,R223AG5GA8C25C,5,2,8
141761,R2WRLE5OFUP7U8,3,23,23
24440,R15HU9V52Y5JKU,2,2,3
89845,R9Y1YW7ZH5BOY,4,0,0
9566,R3NYTLYUC1MQAB,1,0,0
831,RGMR93UVXBLTZ,5,1,1
46864,R2KY0H6JJPX5HT,5,0,1
26048,R26QK7O837TYKQ,4,1,4
5503,R1C3KNGN28BYYK,5,0,0
43568,R29KCW4NRU4NSH,5,0,0
88626,R3TQ7YE4GHJ3JF,5,0,0
59023,RUEP9X46PMO7C,5,0,0
66896,R1D7NAJYZ21PLP,1,1,1
600,R3VTD52IKWAKNY,5,9,9
74693,R1GHE9C8ZVVRDN,5,4,10
58057,RFGTZKOQ6GDXE,5,0,0
61201,R2F8JCGTWT7WHH,5,0,0
44959,RD6RZMS2HBGY4,5,1,1
38835,R1B7FSSD6YN3Z,5,0,0
8993,R3A7EM877PI17M,5,0,0
66869,R3RBECL9FAXGY7,5,0,0
74653,RCGUIGYD0SHGF,3,0,0
98465,R37XCAZPT1CUJA,1,0,2
26470,RP1H27C92Q59K,3,2,2
19485,R24YXZF6CKG1JA,3,0,1
17835,R2WYC6NBVDHY9Z,5,0,0
4744,RMNP71GFNZID9,5,0,0
34847,RN1XSHIQLG8RJ,5,0,0
87135,R3842WN45MKVL0,2,0,0
40307,R1DVZOWF0PIVH8,5,0,0
1555,R1418HTO11CFAG,5,1,1
17348,RW7A782VJ2AD6,4,0,1
133311,R1TPMPNS2B8VIX,4,6,7
39488,R3DFN571SZLIFS,5,0,2
85068,R2WW9ASX6MBEY5,5,0,0
27084,R287BYKL3TCKYK,5,0,0
105008,R1N88M5NDNE9W9,2,1,9
42395,RXNVZ0HR70GIP,5,0,0
86955,R1BCN0Z55WQ8SF,5,5,13
65956,R1IZ0B7C63VGI8,4,0,0
22954,R2NKP34Y7XWVL1,5,1,6
86782,R2TP0XE4XLSWKI,4,3,3
24557,R266LFZN5CMFTX,5,0,0
61384,R2JVWBIZTOVPUM,1,0,0
72156,R239GHVVGVST9Z,5,0,0
127078,R3OYT1T2MCR3XY,5,0,0
46759,R2O1QNBZ49KLPO,5,0,0
45193,RI4BLMYFWH5JB,5,0,0
37109,R2ADUG8BN3GNA4,1,0,0
48572,RZURNUIE3HVC8,4,0,0
13327,R1MUWE4386AHYC,3,0,1
39173,RU21GFIGUEMVY,3,0,0
127950,R3VRY6KFG4KNGW,1,3,4
105369,R2T99MFQ77W7BI,1,13,13
29049,R38LXA2NFU6EFJ,5,0,0
33546,RNAY3KBZ8BU1F,2,0,0
7238,R31MM357QBXNYG,5,2,2
36382,R30G84P2OZ9Y71,5,0,0
85378,R2FMAPH12Q1PUU,3,0,0
76900,RTEQ50K5LJJ72,5,1,3
48857,R16QOF2PJOM9VH,3,0,0
8958,R19700IF3OA19P,5,0,0
96911,R4PDUU5WB54DZ,5,1,1
133746,RQKKYB5Z42HIQ,4,0,0
28149,R1NH4Z72SXWOSF,3,0,0
71736,R1L8YWIMEKW27P,5,0,0
74017,R3W308VAOPL0LZ,2,5,5
5573,R2BG5B1PM0H1T8,5,1,1
18883,R2Y7OLWTPGTO7E,5,0,1
7379,RTZTH1MA7NVWK,5,0,0
112845,R3DG9F9USKYTJJ,1,9,12
17556,RB2BGD2KP0AGL,5,0,0
6516,R37T45KE5JVHO7,3,0,1
15504,R1FRAIKZVT1EA3,5,0,0
13985,R3ZN692DE1I9A,3,0,0
88493,RG4W91P7R5Q8,5,20,23
16544,R6FXWRBE40TGB,2,1,2
2508,R1H52ZWMXP5KOE,5,0,0
76054,R2W9ZGXNCI739J,3,3,4
130993,R38AW11F9ML9F4,5,0,0
90800,R1J3DELY0FUJZ3,3,32,34
46938,R25HOT5YEJOVUI,5,0,0
95819,R3OK1FOUJ037T8,3,3,3
12306,R3V7XHNXQNSQ2M,5,0,0
66751,R25GQRWFPWCH7K,5,0,0
27538,RG5ZZST3P6YCE,2,1,1
2437,R3OUT4VPUBIBAW,5,0,0
97764,RD9RXGV4FNC0W,5,0,1
33536,R34LX40CC1UNPM,1,6,8
74880,R1IL4RHMNODBQD,5,0,0
68144,RRDI782QJ7VY7,4,6,9
45655,R3N444MWMC6MAY,4,0,0
92463,RO5D1V7D2XHOF,5,0,0
81190,R2BQMYJK4GGBME,2,5,5
81410,R3BUDJ09ZZ57OX,5,0,1
143601,R2EWNZYVSLUABD,4,9,9
26279,R35UKPBZWMUMBG,4,0,0
65077,R3BDFKTXMZN1EG,5,0,0
39030,R1FLL7Y32OI1GP,5,2,3
56978,R3DN6T7XERFUG8,3,1,1
85536,R7A1QYLFB58SB,1,0,0
115839,R3SYGPX44QI2DB,4,0,0
47924,R3TH57JS9UOXAY,4,0,0
50778,R10ZK2SL147ZOA,4,0,0
20271,RD5ZDZYHB6XRT,5,0,0
